company_code,date,open,high,low,close,volume,date_diff,daily_return
INFY.NS,2022-06-17,1261.9785865626236,1267.3310542375973,1240.2961754557912,1258.5765380859375,9692047,1.0,-0.007085341904607079
INFY.NS,2022-06-20,1261.0713713096377,1290.3742823551895,1253.7682629623148,1282.9351806640625,4595194,3.0,0.019354120977950195
INFY.NS,2022-06-21,1291.8710851982403,1320.9018961015715,1290.737069147329,1315.367919921875,6270787,1.0,0.025280107480585956
INFY.NS,2022-06-22,1302.8028685276272,1324.1676615992408,1301.8502508758318,1303.8914794921875,6253366,1.0,-0.008724890014323194
INFY.NS,2022-06-23,1306.2049993211278,1322.716227548584,1300.0359081461734,1317.68115234375,6254281,1.0,0.010575782623361452
INFY.NS,2022-06-24,1322.716318533469,1331.334840499222,1296.3164470818606,1307.3843994140625,6114340,1.0,-0.007814297799868197
INFY.NS,2022-06-27,1331.8338234573516,1346.3038236253658,1329.202884133053,1337.7760009765625,4511097,3.0,0.023246110001098996
INFY.NS,2022-06-28,1332.6955903847702,1350.1594366168376,1318.1801857243508,1342.81103515625,4412178,1.0,0.003763734867430646
INFY.NS,2022-06-29,1328.7946624267454,1339.9534251599073,1321.8091675409512,1327.479248046875,5060038,1.0,-0.011417680304951494
INFY.NS,2022-06-30,1329.112381623726,1344.4895968857418,1319.9948471449084,1326.254638671875,9165177,1.0,-0.0009225073588169375
INFY.NS,2022-07-01,1319.0875083390094,1347.2111072100613,1308.5184562919433,1342.1307373046875,4651635,1.0,0.011970626280870977
INFY.NS,2022-07-04,1342.9019610087078,1353.788516341999,1326.3453247726604,1349.932861328125,4800224,3.0,0.005813236972059821
INFY.NS,2022-07-05,1359.7306341867263,1369.8459686483452,1335.4172860401247,1339.000732421875,7379669,1.0,-0.008098276010182093
INFY.NS,2022-07-06,1344.671033594831,1360.819468923566,1333.6030795450947,1353.2442626953125,5209162,1.0,0.01063743277247875
INFY.NS,2022-07-07,1363.5862347579819,1373.4747656207644,1356.9181321249366,1359.6397705078125,3323472,1.0,0.004726055737906298
INFY.NS,2022-07-08,1374.4276002803076,1376.1966212108844,1360.7740012737456,1373.9285888671875,3652582,1.0,0.010509267726140692
INFY.NS,2022-07-11,1356.283025129588,1360.7283896349484,1330.3367633193354,1336.46044921875,4702638,3.0,-0.027270805740588155
INFY.NS,2022-07-12,1326.163860792882,1332.3328420632538,1302.7577236881664,1305.116455078125,4710356,1.0,-0.023452990441241717
INFY.NS,2022-07-13,1315.4585371641556,1324.530665006667,1305.116289274943,1310.4234619140625,5264025,1.0,0.004066309037242144
INFY.NS,2022-07-14,1316.3657819014365,1318.1348025761679,1282.798908069353,1296.27099609375,6157606,1.0,-0.010799917913283386
INFY.NS,2022-07-15,1311.8297387301836,1311.8297387301836,1279.7597876672385,1297.6318359375,5620018,1.0,0.0010498112260868275
INFY.NS,2022-07-18,1315.4586780241734,1355.0131375042863,1313.6896572029552,1351.656494140625,5835171,3.0,0.04163327124607252
INFY.NS,2022-07-19,1335.0092029512389,1348.8894940377877,1333.6936777845513,1346.4400634765625,3418540,1.0,-0.00385928724248763
INFY.NS,2022-07-20,1361.953321902618,1384.225442171951,1360.8193058144393,1374.69970703125,5079392,1.0,0.020988415542033012
INFY.NS,2022-07-21,1376.2417984383378,1392.9798300677912,1363.631518545163,1390.66650390625,5008061,1.0,0.011614752511645898
INFY.NS,2022-07-22,1391.6644179192049,1397.1076946516139,1353.6975848594027,1366.53466796875,7020642,1.0,-0.01735271243660219
INFY.NS,2022-07-25,1342.7658234849073,1376.3781065370429,1342.7658234849073,1364.0853271484375,7859626,3.0,-0.0017923737155920438
INFY.NS,2022-07-26,1357.780012018213,1357.780012018213,1310.9224503800992,1316.5018310546875,7268273,1.0,-0.03488307890036557
INFY.NS,2022-07-27,1316.3658795792028,1336.3245627981846,1310.9226023376623,1334.5555419921875,4517285,1.0,0.013713395995079258
INFY.NS,2022-07-28,1357.5532673695334,1383.0005201751158,1351.6109791825675,1376.604736328125,6636841,1.0,0.03150801372655332
INFY.NS,2022-07-29,1390.5759062138168,1411.35099196503,1386.2212402192902,1405.90771484375,7009465,1.0,0.02128641413350496
INFY.NS,2022-08-01,1418.8808076559778,1418.8808076559778,1395.2025759173741,1407.1324462890625,2983249,3.0,0.0008711321748799961
INFY.NS,2022-08-02,1403.050001435288,1403.4582028981656,1386.5386620137654,1400.3736572265625,4374635,1.0,-0.004803235886091994
